address	city	n	place	zip
collège georges duhamel 13 rue des volontaires	paris	82		75015
lycée buffon 166 rue de vaugirard	paris	83		75015
lycée buffon 166 rue de vaugirard	paris	84		75015
lycée buffon 166 rue de vaugirard	paris	85		75015
école maternelle 149 rue de vaugirard	paris	86		75015
école élémentaire 20 rue falguière	paris	87		75015
école élémentaire 20 rue falguière	paris	88		75015
école élémentaire 11 rue vigée lebrun	paris	89		75015
école élémentaire 17 rue vigée lebrun	paris	90		75015
école élémentaire 17 rue vigée lebrun	paris	91		75015
école maternelle 15 rue aristide maillol	paris	92		75015
école maternelle 15 rue aristide maillol	paris	93		75015
martin	paris	1	mairie d'arrondissement - 71 av henri	75016
20 rue decamps	paris	2	petit lycée janson de sailly	75016
20 rue decamps	paris	3	petit lycée janson de sailly	75016
12 rue benjamin franklin	paris	4	collège saint louis de gonzague	75016
10 rue chernoviz	paris	5	école élémentaire	75016
école maternelle 25 rue de passy	paris	6		75016
13 rue eugène delacroix	paris	7	collège	75016
martin	paris	8	mairie d'arrondissement - 71 av henri	75016
martin	paris	9	mairie d'arrondissement - 71 av henri	75016
martin	paris	10	mairie d'arrondissement - 71 av henri	75016
15 rue des bauches	paris	11	école élémentaire	75016
5 rue gustave zede	paris	12	école maternelle	75016
école maternelle 25 rue de passy	paris	13		75016
10 rue chernoviz	paris	14	école élémentaire	75016
72 rue raynouard	paris	15	collège saint jean de passy	75016
15 rue des bauches	paris	16	école élémentaire	75016
5 rue gustave zede	paris	17	école maternelle	75016
38 rue de l'assomption	paris	18	lycée molière	75016
38 rue de l'assomption	paris	19	lycée molière	75016
9 rue de boulainvilliers	paris	20	école maternelle	75016
38 rue de l'assomption	paris	21	lycée molière	75016
18 rue serge prokofiev	paris	22	école maternelle	75016
10 rue du docteur blanche	paris	23	foyer des lycéennes	75016
32 bd murat	paris	24	lycée fontaine	75016
8 rue chardon lagache	paris	25	lycée jean-baptiste say	75016
32 bd murat	paris	26	lycée fontaine	75016
40 rue jean de la fontaine	paris	27	orphelins apprentis d'auteuil	75016
40 rue jean de la fontaine	paris	28	orphelins apprentis d'auteuil	75016
38 rue de l'assomption	paris	29	lycée molière	75016
8 rue chardon lagache	paris	30	lycée jean-baptiste say	75016
8 rue chardon lagache	paris	31	lycée jean-baptiste say	75016
8 rue chardon lagache	paris	32	lycée jean-baptiste say	75016
8 rue chardon lagache	paris	33	lycée jean-baptiste say	75016
17 rue boileau	paris	34	école élémentaire	75016
32 bd murat	paris	35	lycée fontaine	75016
62 bd murat	paris	36	lycée claude bernard	75016
51 rue michel ange	paris	37	école élémentaire	75016
63 rue boileau	paris	38	école élémentaire	75016
63 rue boileau	paris	39	école élémentaire	75016
143 av de versailles	paris	40	iut université rené descartes	75016
185 av de versailles	paris	41	lycée rené cassin	75016
1 rue du sergent maginot	paris	42	école maternelle	75016
62 bd murat	paris	43	lycée claude bernard	75016
1 rue du sergent maginot	paris	44	école maternelle	75016
1 rue du sergent maginot	paris	45	école maternelle	75016
162 bd murat	paris	46	école élémentaire	75016
1 rue du sergent maginot	paris	47	école maternelle	75016
20 rue decamps	paris	48	petit lycée janson de sailly	75016
20 rue decamps	paris	49	petit lycée janson de sailly	75016
130 rue de longchamp	paris	50	école maternelle	75016
32 bd lannes	paris	51	gymnase henry de montherland	75016
32 bd lannes	paris	52	gymnase henry de montherland	75016
2 bd lannes	paris	53	université paris dauphine	75016
2 bd lannes	paris	54	université paris dauphine	75016
50 rue des belles feuilles	paris	55	école élémentaire	75016
3 impasse des belles feuilles	paris	56	école élémentaire	75016
3 impasse des belles feuilles	paris	57	école élémentaire	75016
18 rue paul valéry	paris	58	école élémentaire	75016
18 rue paul valéry	paris	59	école élémentaire	75016
21 rue de l'amiral hamelin	paris	60	école élémentaire	75016
21 rue de l'amiral hamelin	paris	61	école élémentaire	75016
54 rue boissière	paris	62	école élémentaire	75016
15 bis rue saint didier	paris	63	école élémentaire	75016
8 rue de l'amiral d'estaing	paris	64	institut de l'assomption	75016
8 rue de l'amiral d'estaing	paris	65	institut de l'assomption	75016
18 rue des batignolles	paris	1	mairie	75017
18 rue des batignolles	paris	2	mairie	75017
15 rue truffaut	paris	3	école élémentaire	75017
15 rue truffaut	paris	4	école élémentaire	75017
10 rue boursault	paris	5	école élémentaire	75017
24 rue christine de pisan	paris	6	école maternelle	75017
76 boulevard berthier	paris	7	collège boris vian	75017
8 rue lecomte	paris	8	école élémentaire	75017
4 rue fourneyron	paris	9	école maternelle	75017
8 rue lecomte	paris	10	école élémentaire	75017
4 rue fourneyron	paris	11	école maternelle	75017
ouen	paris	12	école élémentaire - 23 avenue de saint	75017
19 rue du capitaine lagache	paris	13	école élémentaire	75017
19 rue du capitaine lagache	paris	14	école élémentaire	75017
21 rue du capitaine lagache	paris	15	école maternelle	75017
61 rue de la jonquière	paris	16	école élémentaire	75017
61 rue de la jonquière	paris	17	école élémentaire	75017
92 bd bessières	paris	18	école élémentaire	75017
92 bd bessières	paris	19	école élémentaire	75017
1 / 3 rue jacques kellner	paris	20	école maternelle	75017
1 / 3 rue jacques kellner	paris	21	école maternelle	75017
1 rue arthur brière	paris	22	lycée d'enseignement commercial	75017
ange	paris	23	école maternelle - 12 passage saint	75017
48 rue de saussure	paris	24	école maternelle	75017
48 rue de saussure	paris	25	école maternelle	75017
49 rue legendre	paris	26	école élémentaire	75017
20 rue jouffroy d'abbans	paris	27	école élémentaire	75017
20 rue jouffroy d'abbans	paris	28	école élémentaire	75017
8 rue des tapisseries	paris	29	école maternelle	75017
145 boulevard malesherbes	paris	30	lycée carnot	75017
145 boulevard malesherbes	paris	31	lycée carnot	75017
145 boulevard malesherbes	paris	32	lycée carnot	75017
18 rue ampère	paris	33	école élémentaire	75017
18 rue ampère	paris	34	école élémentaire	75017
2 rue charles gerhardt	paris	35	école maternelle gustave doré	75017
112 boulevard berthier	paris	36	école élémentaire	75017
112 boulevard berthier	paris	37	école élémentaire	75017
112 boulevard berthier	paris	38	école élémentaire	75017
40 boulevard de reims	paris	39	école élémentaire	75017
40 boulevard de reims	paris	40	école élémentaire	75017
31 rue des renaudes	paris	41	école maternelle	75017
31 rue des renaudes	paris	42	école maternelle	75017
20 rue médéric	paris	43	école hôtelière jean drouant	75017
20 rue médéric	paris	44	école hôtelière jean drouant	75017
16 rue laugier	paris	45	école élémentaire	75017
16 rue laugier	paris	46	école élémentaire	75017
ferdinand	paris	47	collège andré malraux - 5bis rue saint	75017
16 rue du colonel moll	paris	48	école maternelle	75017
16 rue du colonel moll	paris	49	école élémentaire	75017
ferdinand	paris	50	collège andré malraux - 5bis rue saint	75017
221 boulevard pereire	paris	51	école élémentaire	75017
221 boulevard pereire	paris	52	école élémentaire	75017
8 ter rue roger bacon	paris	53	ecole blanche de castille	75017
28 rue bayen	paris	54	résidence des ternes	75017
28 rue bayen	paris	55	résidence des ternes	75017
8 ter rue roger bacon	paris	56	ecole blanche de castille	75017
6 rue louis vierne	paris	57	école maternelle	75017
22 avenue de la porte de villiers	paris	58	école maternelle	75017
7 avenue de la porte de champerret	paris	59	école élémentaire	75017
18 rue ampère	paris	60	école maternelle	75017
61 cité des fleurs	paris	61	école maternelle	75017
10 rue boursault	paris	62	école élémentaire	75017
1 place jules joffrin	paris	1	mairie d'arrondissement	75018
1 place jules joffrin	paris	2	mairie d'arrondissement	75018
1 place jules joffrin	paris	3	mairie d'arrondissement	75018
77 rue du mont cenis	paris	4	école maternelle	75018
20 rue hermel	paris	5	école élémentaire	75018
20 rue hermel	paris	6	école élémentaire	75018
7 rue ferdinand flocon	paris	7	lycée d'enseignement commercial	75018
7 rue ferdinand flocon	paris	8	lycée d'enseignement commercial	75018
isaure	paris	9	école élémentaire - 16 bis rue sainte	75018
69 rue championnet	paris	10	école élémentaire	75018
69 rue championnet	paris	11	école élémentaire	75018
72 rue championnet	paris	12	école élémentaire	75018
100 bd ney	paris	13	collège maurice utrillo	75018
7 rue championnet	paris	14	école élémentaire	75018
11 rue championnet	paris	15	collège gérard philippe	75018
11 rue championnet	paris	16	collège gérard philippe	75018
41 ter rue des poissonniers	paris	17	collège georges clémenceau	75018
61 rue de clignancourt	paris	18	école élémentaire	75018
61 rue de clignancourt	paris	19	école élémentaire	75018
2 rue ronsard	paris	20	gymnase ronsard	75018
2 rue ronsard	paris	21	gymnase ronsard	75018
1 place suzanne valadon	paris	22	école élémentaire	75018
1 place suzanne valadon	paris	23	école élémentaire	75018
56 rue d'orsel	paris	24	école maternelle	75018
3 place constantin pecqueur	paris	25	école maternelle	75018
15 rue houdon	paris	26	école élémentaire	75018
15 rue houdon	paris	27	école élémentaire	75018
62 rue lepic	paris	28	école élémentaire	75018
62 rue lepic	paris	29	école élémentaire	75018
24 rue ganneron	paris	30	lycée technique auguste renoir	75018
24 rue ganneron	paris	31	lycée technique auguste renoir	75018
16 rue coysevox	paris	32	collège antoine coysevox	75018
16 rue coysevox	paris	33	collège antoine coysevox	75018
29 rue joseph de maistre	paris	34	école élémentaire	75018
4 square lamark	paris	35	école maternelle	75018
4 square lamark	paris	36	école maternelle	75018
65 rue damrémont	paris	37	école élémentaire	75018
67 rue damrémont	paris	38	école élémentaire	75018
67 rue damrémont	paris	39	école élémentaire	75018
4 rue vauvenargues	paris	40	école maternelle	75018
17 rue georgette agutte	paris	41	collège hector berlioz	75018
17 rue georgette agutte	paris	42	collège hector berlioz	75018
44 rue vauvenargues	paris	43	école élémentaire	75018
129 rue belliard	paris	44	école élémentaire	75018
129 rue belliard	paris	45	école élémentaire	75018
129 rue belliard	paris	46	école élémentaire	75018
7 rue gustave rouanet	paris	47	école élémentaire	75018
7 rue gustave rouanet	paris	48	école élémentaire	75018
60 rue rené binet	paris	49	école élémentaire b	75018
19 rue fernand labori	paris	50	école élémentaire	75018
142 rue poissonnières	paris	51	école élémentaire	75018
7 rue doudeauville	paris	52	école élémentaire	75018
5 rue pierre budin	paris	53	école élémentaire	75018
5 rue pierre budin	paris	54	école élémentaire	75018
mathieu	paris	55	école élémentaire - 8 rue saint	75018
9 rue richomme	paris	56	école élémentaire	75018
9 rue richomme	paris	57	école élémentaire	75018
françois lépine	paris	58	annexe du collège marx dormoy - 8 rue jean	75018
22 rue pajol	paris	59	collège aimé césaire	75018
22 rue pajol	paris	60	collège aimé césaire	75018
2 rue de la guadeloupe	paris	61	école élémentaire	75018
2 rue de la guadeloupe	paris	62	école élémentaire	75018
33 rue de l'évangile	paris	63	école élémentaire	75018
33 rue de l'évangile	paris	64	école élémentaire	75018
2 bis rue charles hermite	paris	65	école élémentaire	75018
50 place armand carrel	paris	1	mairie d'arrondissement	75019
43 rue armand carrel	paris	2	école élémentaire	75019
43 rue armand carrel	paris	3	école élémentaire	75019
43 rue armand carrel	paris	4	école maternelle	75019
33 rue édouard paillon	paris	5	collège édouard paillon	75019
119 av simon bolivar	paris	6	école élémentaire b	75019
119 av simon bolivar	paris	7	école élémentaire a	75019
119 av simon bolivar	paris	8	école maternelle	75019
65 av simon bolivar	paris	9	école maternelle	75019
67 av simon bolivar	paris	10	école élémentaire	75019
67 av simon bolivar	paris	11	école élémentaire	75019
1 rue du général lasalle	paris	12	école élémentaire a	75019
1 rue du général lasalle	paris	13	école élémentaire a	75019
13 rue rampal	paris	14	école élémentaire - 11	75019
5 rue des alouettes	paris	15	école élémentaire	75019
61 rue de la villette	paris	16	école élémentaire	75019
9 rue des alouettes	paris	17	collège claude chappe	75019
8 rue du noyer durand	paris	18	école maternelle	75019
29 rue de la prévoyance	paris	19	école maternelle	75019
29 rue de la prévoyance	paris	20	école maternelle	75019
53 allée darius milhaud	paris	21	école maternelle	75019
40 bis rue manin	paris	22	école élémentaire	75019
40 bis rue manin	paris	23	école élémentaire	75019
4 rue goubet	paris	24	école élémentaire	75019
34 rue manin	paris	25	école maternelle	75019
30 rue manin	paris	26	école maternelle	75019
160 av jean jaurès	paris	27	école élémentaire	75019
106 rue compans	paris	28	école élémentaire	75019
7 rue du général brunet	paris	29	école élémentaire	75019
9 rue du général brunet	paris	30	école maternelle	75019
4 rue fessart	paris	31	école élémentaire	75019
4 rue fessart	paris	32	école élémentaire	75019
16 rue eugènie cotton	paris	33	école élémentaire a	75019
16 rue eugènie cotton	paris	34	école élémentaire b	75019
16 rue eugènie cotton	paris	35	école élémentaire b	75019
2 rue des bois	paris	36	école maternelle	75019
2 rue des bois	paris	37	école maternelle	75019
59 rue de romainville	paris	38	école élémentaire b	75019
59 rue de romainville	paris	39	école élémentaire b	75019
59 bis rue de romainville	paris	40	école maternelle	75019
84 rue curial	paris	41	école mixte a	75019
84 rue curial	paris	42	école maternelle	75019
84 rue curial	paris	43	école mixte b	75019
7 rue de barbanègre	paris	44	école élémentaire a	75019
7 rue de barbanègre	paris	45	école élémentaire b	75019
160 av jean jaurès	paris	46	école élémentaire	75019
11 / 17 rue georges thill	paris	47	école maternelle	75019
7 rue de barbanègre	paris	48	école élémentaire b	75019
7 rue de barbanègre	paris	49	école élémentaire a	75019
